-73.98528,41.22722,"Lowland Town Park _014d","Lowland Town Park"
-74.14139,41.12222,"Memorial Park _014e","Memorial Park"
-74.04556,41.17694,"Mount Ivy County Park _014f","Mount Ivy County Park"
-73.94306,41.09861,"Mountainview Nature Park _014g","Mountainview Nature Park"
-74.03583,41.06111,"Pascack Brook Town Park _014h","Pascack Brook Town Park"
-74.07083,41.07639,"Pine Brook Farms Park _014i","Pine Brook Farms Park"
-73.96222,41.03056,"Schaefer Park _014j","Schaefer Park"
-73.94028,41.08167,"Schuyler Town Park _014k","Schuyler Town Park"
-74.0175,41.18889,"South Mountain County Park _014l","South Mountain County Park"
-73.94278,41.06278,"Tackamack Park _014m","Tackamack Park"
-73.98194,41.04083,"Veteran's Memorial Park _014n","Veteran's Memorial Park"
-73.90417,41.02917,"Piermont Marsh Estuary _014o","Piermont Marsh Component Hudson River National Estuarine Research Reserve"
-73.94472,41.08444,"Buttermilk Falls Park _016u","Buttermilk Falls Park"
-73.99667,41.17194,"Kennedy - Dells County Park _014a","Kennedy - Dells County Park"
-73.96667,40.68833,"Underwood Park _019w","Underwood Park"
-73.92083,40.85444,"Roberto Clemente State Park _016f","Roberto Clemente State Park"
-73.98722,40.72222,"Peretz Square _018e","Peretz Square"
-73.13011,41.34621,"Indian Well State Park _018x","Indian Well State Park"
-74.0375,40.62639,"Fort Hamilton Athletic Field _018y","Fort Hamilton Athletic Field"
-74.03639,40.62139,"Monastery Square _018z","Monastery Square"
-73.96222,40.67056,"Doctor Ronald McNair Park _019a","Doctor Ronald McNair Park"
-73.96667,40.67167,"Mount Prospect Park _019b","Mount Prospect Park"
-73.95806,40.665,"Ebbets Field (historical) _019c","Ebbets Field (historical)"
-73.99083,40.69861,"Brooklyn War Memorial _019n","Brooklyn War Memorial"
-73.99222,40.70417,"Empire-Fulton Ferry State Park _019o","Empire - Fulton Ferry State Park"
-74.01806,40.67833,"Louis Valentino Junior Park _019q","Louis Valentino Junior Park"
-74.00389,40.67278,"Sol Goldman Rec Center & Pool _019r","Sol Goldman Recreation Center and Pool"
-73.81778,40.73583,"Kaufman Garden _018c","Kaufman Garden"
-73.97556,40.69167,"Prison Ship Martyrs Monument _019v","Prison Ship Martyrs Monument"
-73.82028,40.73556,"Cooperman Plaza _018b","Cooperman Plaza"
-73.91917,40.68472,"Saratoga Park _019x","Saratoga Park"
-73.95278,40.67694,"Grant Square _019y","Grant Square"
-73.96,40.71028,"Washington Plaza _01a0","Washington Plaza"
-73.91361,40.6625,"Betsy Head Memorial Playground _01a5","Betsy Head Memorial Playground"
-73.97944,40.69722,"Commodore John Barry Park _01ae","Commodore John Barry Park"
-73.96194,40.78944,"Central Park Tennis Center _01ah","Central Park Tennis Center"
-74.00139,40.73639,"Mulry Square _01al","Mulry Square"
-73.99972,40.73389,"Village Square _01am","Village Square"
-73.99972,40.73417,"Jefferson Market Greening _01an","Jefferson Market Greening"
-74.0025,40.73278,"Sheridan Square _01ao","Sheridan Square"
-74.00583,40.7225,"Juan Pablo Duarte Square _01ap","Juan Pablo Duarte Square"
-73.99139,40.72861,"Cooper Square _01aq","Cooper Square"
-74.91628,41.1501,"Delaware Water Gap Rec Area _0003","Delaware Water Gap National Recreation Area"
-73.97361,40.68583,"Cuyler Park _019u","Cuyler Park"
-73.835,40.78417,"Frank Golden Park _017w","Frank Golden Park"
-73.29984,41.39843,"Dickinson Memorial Park _011x","Dickinson Memorial Park"
-73.9225,40.77889,"Astoria Play Center & Pool _016w","Astoria Play Center and Swimming Pool"
-73.84528,40.75111,"Louis Armstrong Stadium _0170","Louis Armstrong Stadium"
-73.84583,40.78778,"Poppenhusen Memorial _0172","Poppenhusen Memorial"
-73.84194,40.70139,"Richmond Hill War Memorial _0173","Richmond Hill War Memorial"
-72.8351,41.55371,"Hubbard Park _017g","Hubbard Park"
-73.71583,40.74944,"Tenney Park _017j","Tenney Park"
-73.78528,40.77194,"Bayside Athletic Field _017p","Bayside Athletic Field"
-73.76917,40.6,"Bayswater State Park _017q","Bayswater State Park"
-73.81889,40.61083,"Broad Channel Memorial Park _017r","Broad Channel Memorial Park"
-73.78861,40.78278,"Clearview Park _017s","Clearview Park"
-73.80333,40.68056,"Doctor Charles R Drew Park _017t","Doctor Charles R Drew Memorial Park"
-73.98,40.72,"Gustav Hartman Square _018d","Gustav Hartman Square"
-73.78,40.60389,"Edgemere Park _017v","Edgemere Park"
-73.97028,41.3675,"Roe Park _016s","Roe Park"
-73.82361,40.78333,"G U Harvey Playground _017x","G U Harvey Playground"
-73.74861,40.59472,"O'Donohue Park _017y","O'Donohue Park"
-73.83528,40.78833,"Powell's Cove Park _017z","Powell's Cove Park"
-73.82944,40.75028,"Queens Botanical Gardens _0180","Queens Botanical Gardens"
-73.94889,40.75639,"Queensbridge Park _0181","Queensbridge Park"
-73.77278,40.68694,"Roy Wilkins South Queens Park _0182","Roy Wilkins Southern Queens Park"
-73.74611,40.77861,"Udall's Cove Park _0183","Udall's Cove Park"
-73.84528,40.74639,"Unisphere _0184","Unisphere"
-73.79306,40.72417,"Betson Stadium _0186","Betson Stadium"
-73.79694,40.72278,"DeSilva Memorial Field _0187","DeSilva Memorial Field"
-73.79806,40.71833,"Redstorm Field _0188","Redstorm Field"
-73.79222,40.72333,"The Ballpark at Saint John's _0189","The Ballpark at Saint John's"
-73.81833,40.73639,"Campbell Plaza _018a","Campbell Plaza"
-73.78917,40.60139,"Dubois Point Wildlife Sanctury _017u","Dubois Point Wildlife Sanctuary"
-73.80791,41.14343,"Hardscrabble Wilderness Area _00y0","Hardscrabble Wilderness Area"
-73.8993,40.91954,"Culver Park _00xm","Culver Park"
-73.75513,41.03871,"Delfino Park _00xn","Delfino Park"
-73.80902,41.17871,"Echo Lake State Park _00xo","Echo Lake State Park"
-73.66457,40.99121,"Edgewood Park _00xp","Edgewood Park"
-73.72513,40.9576,"Florence Street Park _00xq","Florence Street Park"
-73.90375,40.91482,"Fay Park _00xr","Fay Park"
-73.87625,40.96232,"Fitzpatrick Tompkins Park _00xs","Fitzpatrick Tompkins Park"
-73.64374,41.29482,"Fox Valley Town Park _00xt","Fox Valley Town Park"
-73.78541,40.89288,"Foy Park _00xu","Foy Park"
-73.88875,41.27398,"Furnace Brook Headwat Preserve _00xv","Furnace Brook Headwater Preserve"
-73.77319,41.0426,"Gardella Park _00xw","Gardella Park"
-73.78069,41.0101,"George Field Park _00xx","George Field Park"
-73.53929,41.03565,"Dyke Park _0128","Dyke Park"
-73.62846,41.28926,"Grierson Preserve _00xz","Grierson Preserve"
-73.7368,40.95427,"Columbus Park _00xi","Columbus Park"
-73.86513,40.95343,"Henning Park _00y1","Henning Park"
-73.82736,40.9301,"Hunt Woods Park _00y2","Hunt Woods Park"
-73.72346,41.21509,"J Edward Fox Memorial Park _00y3","J Edward Fox Memorial Park"
-73.69069,41.25759,"Katonah Memorial Park _00y4","Katonah Memorial Park"
-73.77402,41.11843,"Leitas Pond Park _00y6","Leitas Pond Park"
-73.94569,41.27343,"Lents Cove Park _00y7","Lents Cove Park"
-73.70485,41.13176,"Lombardi Park _00y8","Lombardi Park"
-73.87791,41.01371,"Memorial Park _00yb","Memorial Park"
-73.79236,41.13426,"Memorial Plaza _00yc","Memorial Plaza"
-73.65985,40.99649,"Monument Park _00yd","Monument Park"
-73.78208,40.89121,"Neptune Park _00ye","Neptune Park"
-73.91986,41.22787,"Oscawana Park _00yf","Oscawana Park"
-73.80874,41.00454,"Greenburgh Nature Center _00xy","Greenburgh Nature Center"
-73.89069,40.82538,"Benjamin Gladstone Square _00x4","Benjamin Gladstone Square"
-73.88347,40.95815,"Kinsley Park _00wi","Kinsley Park"
-73.78124,40.9001,"Maura Lawn _00wn","Maura Lawn"
-73.05594,41.55204,"Chase Park _00wp","Chase Park"
-73.92403,40.81538,"George P Ryan Square _00wr","George P Ryan Square"
-73.91236,40.80482,"Gouverneur Morris Square _00ws","Gouverneur Morris Square"
-73.9243,40.81093,"Mott Haven Historic District _00wt","Mott Haven Historic District"
-73.92264,40.8076,"Bertine Block Hist Dist _00wu","Bertine Block Historic District"
-73.92069,40.80982,"Mott Haven East Hist Dist _00wv","Mott Haven East Historic District"
